"id","barcode","category","category_code","cpg","x_ref","name","top_brand","brand_code"
"5f628215be37ce78e6e2efad","511111416661","Baking","BAKING","5f628214be37ce78e6e2efaa","Cogs","test brand @1600291349255",NA,"TEST BRANDCODE @1600291349255"
"58861c7e4e8d0d20bc42c4f6","511111501336","Snacks",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Matador Snacks",NA,"MATADOR"
"580dff8fe4b0f32b2de21380","511111401872","Dairy",NA,"53e10d6368abd3c7065097cc","Cpgs","DiGiorno Cheese",NA,NA
"5d66d516a3a018093ab34725","511111305286","Magazines",NA,"5d5d4fd16d5f3b23d1bc7905","Cogs","Country Home Magazine",NA,"511111305286"
"5daf4f9ca60b87376833e360","511111105992","Breakfast & Cereal",NA,"5332f5f3e4b03c9a25efd0ae","Cogs","Reese's Puffs",NA,"REESE'S PUFFS"
"5daf6e31a60b87376833e365","511111706113","Breakfast & Cereal",NA,"5332f5f3e4b03c9a25efd0ae","Cogs","Golden Grahams",NA,"GOLDEN GRAHAMS"
"5332f7ace4b03c9a25efd13b","511111303503",NA,NA,"5332f7a7e4b03c9a25efd134","Cpgs","Bacardi",NA,NA
"5f3ff222be37ce1c81aa1e10","511111915638","Baking","BAKING","5f3ff222be37ce1c81aa1e0c","Cogs","test brand @1598026274692",NA,"TEST BRANDCODE @1598026274692"
"5d66d8c86d5f3b6188d4f049","511111805342","Magazines",NA,"5d5d4fd16d5f3b23d1bc7905","Cogs","LIFE Special Edition Magazine ",NA,"511111805342"
"5fcff319be37ce6d53dfc691","511111318033","Baking","BAKING","5fcff319be37ce6d53dfc690","Cogs","test brand @1607463705032",FALSE,NA
"5332fa74e4b03c9a25efd21e","511111003038",NA,NA,"5332f5ebe4b03c9a25efd0a8","Cpgs","Sprite",NA,NA
"5f4802bdbe37ce0c83033740","511111615866","Baking","BAKING","5f4802bdbe37ce0c8303373c","Cogs","test brand @1598554813744",NA,"TEST BRANDCODE @1598554813744"
"585a96e9e4b03e62d1ce0e8b","511111901587","Grocery",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Rice A Roni",NA,"RICE-A-RONI"
"5332f756e4b03c9a25efd113","511111503743",NA,NA,"53e10d6368abd3c7065097cc","Cpgs","Murray",NA,NA
"5afda67de4b0c11cfecd49fc","511111504573","Snacks",NA,"5a734034e4b0d58f376be874","Cogs","STELLA D'ORO",FALSE,"STELLA DORO"
"5f4bf556be37ce0b4491554c","511111016342","Baking","BAKING","5f4bf556be37ce0b44915549","Cogs","test brand @1598813526686",NA,"TEST BRANDCODE @1598813526686"
"5fa1c567be37ce402c4618f3","511111017226","Baking","BAKING","5fa1c567be37ce402c4618ef","Cogs","test brand @1604437351678",FALSE,"TEST BRANDCODE @1604437351678"
"5ab15669e4b0be0a89bb0b08","511111704423","Grocery",NA,"5a734034e4b0d58f376be874","Cogs","Campbell's Ready Meals",FALSE,"CAMPBELLS READY MEALS"
"5332f612e4b03c9a25efd0c4","511111803881",NA,NA,"53e10d6368abd3c7065097cc","Cpgs","Kickstart",NA,NA
"5f21ca86be37ce7958c5952b","511111215264","Cleaning & Home Improvement","CLEANING_AND_HOME_IMPROVEMENT","5f10c05cbe37ce238c6cabaf","Cogs","RESOLVE",NA,"RESOLVE"
"57e580e8e4b0ac389136a304","511111302292","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Coors Banquet",FALSE,""
"58861c7e4e8d0d20bc42c4f7","511111001324","Snacks",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Maui Style Chips",NA,"MAUI STYLE"
"5332fa84e4b03c9a25efd232","511111002871",NA,NA,"5332f5ebe4b03c9a25efd0a8","Cpgs","Powerade Zero",NA,NA
"5d2f3eada3a01810a2174aeb","511111804833","Frozen",NA,"5332f5f6e4b03c9a25efd0b4","Cogs","CULTURE REPUBLICK ",NA,"CULTURE REPUBLICK "
"5daf63151dda2c3e1416ae9b","511111906070","Breakfast & Cereal",NA,"5332f5f3e4b03c9a25efd0ae","Cogs","Wheaties",NA,"WHEATIES"
"5f772952be37ce6b592e90d5","511111116806","Baking","BAKING","5f772951be37ce6b592e90d1","Cogs","test brand @1601644882062",NA,"TEST BRANDCODE @1601644882062"
"55bf8c15e4b0d8e685c1489c","511111302575","Breakfast & Cereal",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Quaker Life",FALSE,""
"5f7ba645be37ce23081c528c","511111016908","Baking","BAKING","5f7ba644be37ce23081c5289","Cogs","test brand @1601939013444",NA,"TEST BRANDCODE @1601939013444"
"5da605bea60b87376833e34a","511111805571","Health & Wellness",NA,"53e10d6368abd3c7065097cc","Cogs","AFRIN ORIGINAL NASAL SPRAY",NA,"511111805571"
"5f493e72be37ce64d0ae36c5","511111816102","Baking","BAKING","5f493e72be37ce64d0ae36c2","Cogs","test brand @1598635634821",NA,"TEST BRANDCODE @1598635634821"
"5fd3acb6be37ce0d9386bb43","511111418214","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1607707830844",FALSE,"TEST BRANDCODE @1607707830844"
"5952a596e4b08f39def64d03","511111800644","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Zima",NA,"ZIMA"
"5f3ff222be37ce1c81aa1e0d","511111715603","Baking","BAKING","5f3ff222be37ce1c81aa1e0c","Cogs","test brand @1598026274609",NA,"TEST BRANDCODE @1598026274609"
"5d6027f46d5f3b23d1bc7906","511111204923","Snacks",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","CHESTER'S",NA,"CHESTERS"
"5f77274bbe37ce6b592e90bb","511111716716","Baking","BAKING","5f77274bbe37ce6b592e90b9","Cogs","test brand @1601644363784",NA,"TEST BRANDCODE @1601644363784"
"5afda1dae4b0c11cfecd49f6","511111604471","Snacks",NA,"5a734034e4b0d58f376be874","Cogs","Cape Cod",FALSE,"CAPE COD"
"5e710dbeee7f2d0b35b2a192","511111814085","Dairy & Refrigerated","DAIRY_AND_REFRIGERATED","5e5ea9cc9c50da1291a6d074","Cogs","COUNTRY CROCK PLANT BUTTER",NA,"COUNTRY CROCK PLANT BUTTER"
"5d66dad8a3a018093ab34729","511111205388","Magazines",NA,"5d5d4fd16d5f3b23d1bc7905","Cogs","National Geographic Special Edition Magazine ",NA,"511111205388"
"5daf5f65a60b87376833e363","511111206057","Breakfast & Cereal",NA,"5332f5f3e4b03c9a25efd0ae","Cogs","Chocolate Lucky Charms",NA,"CHOCOLATE LUCKY CHARMS"
"5f4802bdbe37ce0c8303373d","511111715832","Baking","BAKING","5f4802bdbe37ce0c8303373c","Cogs","test brand @1598554813534",NA,"TEST BRANDCODE @1598554813535"
"5ffe3381be37ce5e01754c35","511111419303","Baking","BAKING","5ffe3381be37ce5e01754c34","Cogs","test brand @1610494849657",FALSE,NA
"5ffe2e38be37ce5e01754c23","511111019213","Baking","BAKING","5ffe2e38be37ce5e01754c21","Cogs","test brand @1610493496975",FALSE,"TEST BRANDCODE @1610493496975"
"5ffe347ebe37ce5e01754c3e","511111919315","Baking","BAKING","5ffe347ebe37ce5e01754c3d","Cogs","test brand @1610495102410",FALSE,"TEST BRANDCODE @1610495102411"
"5ffe336fbe37ce5e01754c31","511111119272","Baking","BAKING","5ffe336ebe37ce5e01754c2e","Cogs","test brand @1610494831056",FALSE,"TEST BRANDCODE @1610494831056"
"5ffe336fbe37ce5e01754c32","511111319283","Baking","BAKING","5ffe336ebe37ce5e01754c2e","Cogs","test brand @1610494831082",FALSE,"TEST BRANDCODE @1610494831082"
"5ffe336fbe37ce5e01754c30","511111619260","Baking","BAKING","5ffe336ebe37ce5e01754c2e","Cogs","test brand @1610494831023",FALSE,"TEST BRANDCODE @1610494831023"
"5ffe2e39be37ce5e01754c24","511111219224","Baking","BAKING","5ffe2e38be37ce5e01754c21","Cogs","test brand @1610493497005",FALSE,"TEST BRANDCODE @1610493497005"
"5ffe2e39be37ce5e01754c26","511111919247","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1610493497517",FALSE,"TEST BRANDCODE @1610493497517"
"5ffe2e39be37ce5e01754c25","511111719236","Baking","BAKING","5ffe2e38be37ce5e01754c21","Cogs","test brand @1610493497034",FALSE,"TEST BRANDCODE @1610493497034"
"5ffe336fbe37ce5e01754c2f","511111419259","Baking","BAKING","5ffe336ebe37ce5e01754c2e","Cogs","test brand @1610494830985",FALSE,"TEST BRANDCODE @1610494830985"
"5ffe336fbe37ce5e01754c33","511111819295","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1610494831583",FALSE,"TEST BRANDCODE @1610494831583"
"5fdce8dbbe37ce5fa8ba59c2","511111118442","Baking","BAKING","5fdce8dabe37ce5fa8ba59be","Cogs","test brand @1608313051339",FALSE,"TEST BRANDCODE @1608313051339"
"5fdce8dbbe37ce5fa8ba59c1","511111918431","Baking","BAKING","5fdce8dabe37ce5fa8ba59be","Cogs","test brand @1608313051291",FALSE,"TEST BRANDCODE @1608313051291"
"5fdce8dcbe37ce5fa8ba59c3","511111618454","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1608313052049",FALSE,"TEST BRANDCODE @1608313052049"
"5fdce9cabe37ce5fa8ba59ce","511111318477","Baking","BAKING","5fdce9cabe37ce5fa8ba59cd","Cogs","test brand @1608313290565",FALSE,NA
"5fdce8edbe37ce5fa8ba59cc","511111818465","Baking","BAKING","5fdce8edbe37ce5fa8ba59cb","Cogs","test brand @1608313069400",FALSE,NA
"5fdce8dbbe37ce5fa8ba59bf","511111218418","Baking","BAKING","5fdce8dabe37ce5fa8ba59be","Cogs","test brand @1608313051132",FALSE,"TEST BRANDCODE @1608313051133"
"5fdce8dbbe37ce5fa8ba59c0","511111418429","Baking","BAKING","5fdce8dabe37ce5fa8ba59be","Cogs","test brand @1608313051244",FALSE,"TEST BRANDCODE @1608313051244"
"5fb8216ebe37ce522e165cdd","511111517726","Bread & Bakery","BREAD_AND_BAKERY","5fb6b608be37ce522e165cb9","Cogs","Ball Park",FALSE,"BALL PARK"
"5332f765e4b03c9a25efd120","511111003687",NA,NA,"5332f5ebe4b03c9a25efd0a8","Cpgs","Glaceau fruitwater",NA,NA
"5f43faabbe37ce3ef3fd3717","511111815730","Baking","BAKING","5f43faabbe37ce3ef3fd3714","Cogs","test brand @1598290603618",NA,"TEST BRANDCODE @1598290603618"
"5a5d1f46e4b0db471c2d0427","511111700302","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Hidden Barrel Collection",NA,"HIDDEL BARREL COLLECTION"
"5db9e8db1dda2c3e1416aea1","511111506195","Frozen",NA,"559c2234e4b06aca36af13c6","Cogs","Launch Box",NA,"LAUNCH BOX"
"57ebc2bde4b0ac389136a348","511111101949","Frozen",NA,"559c2234e4b06aca36af13c6","Cogs","Poppers",FALSE,""
"5a02196ce4b00efe02b02a5a","511111600565","Beauty",NA,"5332f5f6e4b03c9a25efd0b4","Cogs","SIMPLE",FALSE,"SIMPLE"
"5a5d2bcbe4b0db471c2d0435","511111600077","Beauty & Personal Care",NA,"53e10d6368abd3c7065097cc","Cogs","Salon Selectives",NA,"SALON SELECTIVES"
"57d9580ee4b0ac389136a2b6","511111802358","Dairy",NA,"559c2234e4b06aca36af13c6","Cogs","Cracker Barrel Cheese",FALSE,"CRACKER BARREL"
"5c112616315a241ba1716511","511111404729","Baby","BABY","550b2565e4b001d5e9e4146f","Cogs","Huggies Little Swimmers",FALSE,"HUGGIES LITTLE SWIMMERS"
"5f403231be37ce5f78d9ed17","511111315674","Baking","BAKING","5f403231be37ce5f78d9ed14","Cogs","test brand @1598042673502",NA,"TEST BRANDCODE @1598042673502"
"5fd3acb6be37ce0d9386bb42","511111918202","Baking","BAKING","5fd3acb5be37ce0d9386bb3e","Cogs","test brand @1607707830173",FALSE,"TEST BRANDCODE @1607707830173"
"5db20be5a60b87376833e366","511111406136","Breakfast & Cereal",NA,"5332f5f3e4b03c9a25efd0ae","Cogs","Blasted Shreds",NA,"SHREDS"
"5d9d08d1a60b87376833e348","511111605546","Snacks",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Baken-Ets",NA,"BAKEN ETS"
"5daf54491dda2c3e1416ae97","511111306009","Breakfast & Cereal",NA,"5332f5f3e4b03c9a25efd0ae","Cogs","Honey Nut Cheerios",NA,"HONEY NUT CHEERIOS"
"5332f734e4b03c9a25efd103","511111003809",NA,NA,"5332f734e4b03c9a25efd104","Cpgs","Johnsonville",NA,NA
"53501d29b9237fd7718f9e15","511111302858",NA,NA,"5332fa58e4b03c9a25efd215","Cpgs","Tombstone",NA,NA
"5332f775e4b03c9a25efd128","511111903628",NA,NA,"5332f5f3e4b03c9a25efd0ae","Cpgs","Chex",NA,NA
"5f38576ebe37ce5178517acb","511111415411","Baking","BAKING","5f38576ebe37ce5178517aca","Cogs","test brand @1597527918397",NA,NA
"5c76dd4d95144c5375687b52","511111806899","Baby",NA,"5c76dd1095144c5375687b51","Cogs","DASH-2249 1 brand 1",TRUE,"DASH-2249 1 BRAND 1"
"585a964ce4b03e62d1ce0e7a","511111301745","Snacks",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Cracker Jack",TRUE,"CRACKER JACK"
"5f59002dbe37ce21f1287c10","511111316558","Baby","BABY","5f58fa84be37ce21f1287c0f","Cogs","Gerber Good Start",NA,"GERBER GOOD START"
"5f4802bdbe37ce0c8303373e","511111915843","Baking","BAKING","5f4802bdbe37ce0c8303373c","Cogs","test brand @1598554813654",NA,"TEST BRANDCODE @1598554813654"
"5f493dacbe37ce64d0ae36bf","511111016069","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1598635436505",NA,"TEST BRANDCODE @1598635436505"
"5f38578fbe37ce5178517ad6","511111315445","Baking","BAKING","5f38578fbe37ce5178517ad3","Cogs","test brand @1597527951436",NA,"TEST BRANDCODE @1597527951436"
"5332fa7be4b03c9a25efd22c","511111502937",NA,NA,"5332f5ebe4b03c9a25efd0a8","Cpgs","Fresca",NA,NA
"5d6412e9a3a018514994f426","511111304982","Magazines",NA,"5d5d4fd16d5f3b23d1bc7905","Cogs","Better Homes & Gardens Magazine",NA,"BETTER HOMES & GARDENS"
"5332f7b4e4b03c9a25efd140","511111303459",NA,NA,"5332f7a7e4b03c9a25efd134","Cpgs","Bud Light Platinum",NA,NA
"5fb821d1be37ce522e165cde","511111017738","Grocery","GROCERY","5fb6b608be37ce522e165cb9","Cogs","Bimbo",FALSE,"BIMBO"
"5457a0cde4b05a46170caebc","511111402756",NA,NA,"53e10d6368abd3c7065097cc","Cpgs","Fetch Rewards",NA,NA
"5332f7f5e4b03c9a25efd163","511111403357","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Leinenkugel's",FALSE,"LEINENKUGEL'S"
"5f590184be37ce21f1287c12","511111016571","Baby","BABY","5f58fa84be37ce21f1287c0f","Cogs","Nestle NAN",NA,"NESTLE NAN"
"5f403231be37ce5f78d9ed16","511111815662","Baking","BAKING","5f403231be37ce5f78d9ed14","Cogs","test brand @1598042673466",NA,"TEST BRANDCODE @1598042673466"
"57ebc01fe4b0ac389136a337","511111102106","Baking",NA,"559c2234e4b06aca36af13c6","Cogs","Jet-Puffed",FALSE,"JET-PUFFED"
"5f772952be37ce6b592e90d6","511111616818","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1601644882548",NA,"TEST BRANDCODE @1601644882548"
"5f298852be37ce7958c5952d","511111915287","Magazines","MAGAZINES","5d66b9dcee7f2d201c7281cd","Cogs","Health Magazine",NA,"HEALTH"
"57ebc144e4b0ac389136a33f","511111902027","Dairy",NA,"559c2234e4b06aca36af13c6","Cogs","Kraft Singles",FALSE,""
"5f772952be37ce6b592e90d3","511111016786","Baking","BAKING","5f772951be37ce6b592e90d1","Cogs","test brand @1601644882019",NA,"TEST BRANDCODE @1601644882019"
"5332fa7ce4b03c9a25efd22d","511111002925",NA,NA,"5332f5ebe4b03c9a25efd0a8","Cpgs","Diet Coke Lime",NA,NA
"5f77274bbe37ce6b592e90bd","511111416739","Baking","BAKING","5f77274bbe37ce6b592e90b9","Cogs","test brand @1601644363876",NA,"TEST BRANDCODE @1601644363876"
"5f19e062be37ce33f74a1675","511111315162","Baking","BAKING","5f19e062be37ce33f74a1674","Cogs","test brand @1595531362667",NA,NA
"5d66def56d5f3b6188d4f051","511111705444","Magazines",NA,"5d5d4fd16d5f3b23d1bc7905","Cogs","Rolling Stone Special Collectors Edition Magazine",NA,"511111705444"
"5a5d1a67e4b06ba572cf2499","511111800439","Snacks",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","MUNCHIES",NA,"MUNCHIES"
"5da608c91dda2c3e1416ae8d","511111605775","Health & Wellness",NA,"53e10d6368abd3c7065097cc","Cogs","ONE A DAY 50+",NA,"511111605775"
"5fcff304be37ce6d53dfc687","511111618010","Baking","BAKING","5fcff304be37ce6d53dfc683","Cogs","test brand @1607463684816",FALSE,"TEST BRANDCODE @1607463684816"
"5f4936debe37ce52f8314fdf","511111916000","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1598633694347",NA,"TEST BRANDCODE @1598633694347"
"5f441280be37ce5dbe9b7c7e","511111215776","Baking","BAKING","5f441280be37ce5dbe9b7c7d","Cogs","test brand @1598296704638",NA,"TEST BRANDCODE @1598296704639"
"5daf329ca60b87376833e35a","511111205890","Snacks",NA,"53e10d6368abd3c7065097cc","Cogs","Annie's Homegrown",NA,"ANNIE'S"
"5f4cff1ba475f1050a66b568","511111416388","Baking","BAKING","5f4cff1aa475f1050a66b566","Cogs","test brand @1598881562991",NA,"TEST BRANDCODE @1598881562991"
"5f4bf556be37ce0b4491554b","511111816331","Baking","BAKING","5f4bf556be37ce0b44915549","Cogs","test brand @1598813526656",NA,"TEST BRANDCODE @1598813526656"
"5db6fb28a60b87376833e367","511111606147","Health & Wellness","HEALTHY_AND_WELLNESS","5d9b4f591dda2c6225a284aa","Cogs","Midol ",NA,"MIDOL"
"5f3d6f43be37ce4ddbb1bb39","511111515470","Baking","BAKING","5f3d6f43be37ce4ddbb1bb38","Cogs","test brand @1597861699811",NA,NA
"5cdacf1c166eb33eb7ce0fa9","511111604808","Condiments & Sauces",NA,"559c2234e4b06aca36af13c6","Cogs","Twisted Ranch",NA,"TWISTED RANCH"
"53501d29b9237fd7718f9e17","511111602835",NA,NA,"5332fa58e4b03c9a25efd215","Cpgs","Jacks",NA,NA
"5afda00ce4b0c11cfecd49f4","511111904458","Snacks",NA,"53e10d6368abd3c7065097cc","Cogs","Emerald",FALSE,"EMERALD"
"5f4cff1aa475f1050a66b567","511111216377","Baking","BAKING","5f4cff1aa475f1050a66b566","Cogs","test brand @1598881562499",NA,"TEST BRANDCODE @1598881562500"
"5332f9fde4b03c9a25efd1cf","511111303176",NA,NA,"5332f5f2e4b03c9a25efd0aa","Cpgs","Froot Loops",NA,NA
"5f4a64e7be37ce17d23b317b","511111216216","Baking","BAKING","5f4a64e7be37ce17d23b3178","Cogs","test brand @1598711015538",NA,"TEST BRANDCODE @1598711015538"
"5db77f7aa60b87376833e368","511111306160","Beverages",NA,"559c2234e4b06aca36af13c6","Cogs","Hershey's Hot Cocoa Mix",NA,"HERSHEYS HOT COCOA"
"592486bee410d61fcea3d135","511111700746","Beverages",NA,"5332f5f6e4b03c9a25efd0b4","Cogs","PG TIPS",NA,"PG TIPS"
"58861c7f4e8d0d20bc42c4fd","511111501268","Breakfast & Cereal",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Quaker Puffed",FALSE,""
"5a5d1a8ce4b0db471c2d0420","511111300427","Snacks",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","MUNCHOS",NA,"MUNCHOS"
"57ebc15fe4b0ac389136a342","511111202004","Deli",NA,"559c2234e4b06aca36af13c6","Cogs","Lunchables",FALSE,"LUNCHABLES"
"5332f9fce4b03c9a25efd1cc","511111603207",NA,NA,"5332f5f2e4b03c9a25efd0aa","Cpgs","Nutri-Grain",NA,NA
"57c08250e4b0718ff5fcb033","511111702504",NA,NA,"5332f7a7e4b03c9a25efd134","Cpgs","Leffe",NA,NA
"5f21c99dbe37ce7958c5952a","511111015253","Cleaning & Home Improvement","CLEANING_AND_HOME_IMPROVEMENT","5f10c05cbe37ce238c6cabaf","Cogs","WOOLITE",NA,"WOOLITE"
"5d6412d36d5f3b23d1bc7908","511111104971","Magazines",NA,"5d5d4fd16d5f3b23d1bc7905","Cogs","Travel and Leisure Magazine",NA,"511111104971"
"5bd2011f90fa074576779a17","511111704652","Baby",NA,"550b2565e4b001d5e9e4146f","Cogs","Huggies",FALSE,"HUGGIES"
"5f4a64e7be37ce17d23b3179","511111116196","Baking","BAKING","5f4a64e7be37ce17d23b3178","Cogs","test brand @1598711015353",NA,"TEST BRANDCODE @1598711015353"
"5332fa7de4b03c9a25efd22f","511111302902",NA,NA,"5332f5ebe4b03c9a25efd0a8","Cpgs","Sprite Zero",NA,NA
"5fb2852dbe37ce522e165cb3","511111117353","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1605535021531",FALSE,"TEST BRANDCODE @1605535021531"
"5a8c2e5ee4b0ccf165fac9e1","511111004073","Snacks",NA,"5a734034e4b0d58f376be874","Cogs","Bisca",FALSE,"BISCA"
"5f4cff1ca475f1050a66b56a","511111516408","Baking","BAKING","5f4cff1aa475f1050a66b566","Cogs","test brand @1598881563900",NA,"TEST BRANDCODE @1598881563900"
"5f7ba932be37ce2f290fb253","511111116967","Baking","BAKING","5f7ba932be37ce2f290fb251","Cogs","test brand @1601939762909",NA,"TEST BRANDCODE @1601939762909"
"58861c7e4e8d0d20bc42c4e9","511111901372","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Peroni Italy",FALSE,"PERONI"
"5f4802bebe37ce0c83033741","511111115878","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1598554814581",NA,"TEST BRANDCODE @1598554814581"
"5332fa67e4b03c9a25efd216","511111403074",NA,NA,"5332fa12e4b03c9a25efd1e7","Cpgs","Orv's",NA,NA
"55a41a9de4b0d0a65b3692ed","511111002710",NA,NA,"55a41a91e4b0d0a65b3692ec","Cpgs","RPs",NA,NA
"5fcff304be37ce6d53dfc685","511111917991","Baking","BAKING","5fcff304be37ce6d53dfc683","Cogs","test brand @1607463684722",FALSE,"TEST BRANDCODE @1607463684722"
"5db9f8c5a60b87376833e36a","511111106203","Snacks",NA,"5332f5f3e4b03c9a25efd0ae","Cogs","Fruit Gushers",NA,"BETTY CROCKER GUSHERS"
"5332f789e4b03c9a25efd12c","511111603597",NA,NA,"5332f5f3e4b03c9a25efd0ae","Cpgs","Bugles",NA,NA
"5f3d6f45be37ce4ddbb1bb3f","511111515524","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1597861701615",NA,"TEST BRANDCODE @1597861701615"
"5332f762e4b03c9a25efd11e","511111103707",NA,NA,"5332f5ebe4b03c9a25efd0a8","Cpgs","Glaceau vitaminwater zero",NA,NA
"5f16f512be37ce2b30061e1e","511111215059","Baking","BAKING","5f16f512be37ce2b30061e1d","Cogs","test brand @1595340050104",NA,NA
"5daf2baea60b87376833e359","511111505877","Breakfast & Cereal",NA,"5332f5f3e4b03c9a25efd0ae","Cogs","Lucky Charms",FALSE,"LUCKY CHARMS"
"57d95741e4b0ac389136a2b1","511111802402","Grocery",NA,"559c2234e4b06aca36af13c6","Cogs","Back to Nature Meals",FALSE,"BACK TO NATURE DINNERS"
"5332f7b2e4b03c9a25efd13f","511111503460",NA,NA,"5332f7a7e4b03c9a25efd134","Cpgs","Budweiser Select 55",NA,NA
"5f35a0babe37ce6853cff200","511111615378","Baking","BAKING","5f35a0babe37ce6853cff1fd","Cogs","test brand @1597350074366",NA,"TEST BRANDCODE @1597350074366"
"537b7ec2892471241348d70a","511111302780",NA,NA,"537b7ec2892471241348d709","Cpgs","Cedar Crest",NA,NA
"5fc54c0abe37ce1911dbb3b3","511111317876","Baking","BAKING","5fc54c0abe37ce1911dbb3b1","Cogs","test brand @1606765578747",FALSE,"TEST BRANDCODE @1606765578747"
"5d642d65a3a018514994f42d","511111305125","Magazines",NA,"5d5d4fd16d5f3b23d1bc7905","Cogs","Rachael Ray Everyday",NA,"511111305125"
"5fb829c0be37ce522e165ce4","511111117797","Grocery","GROCERY","5fb6b608be37ce522e165cb9","Cogs","Grandma Sycamore",FALSE,"GRANDMA SYCAMORE"
"5dc2db051dda2c0ad7da64b0","511111106364","Breakfast & Cereal",NA,"5332f5f3e4b03c9a25efd0ae","Cogs","Mermaid Cereal",NA,"MERMAID CEREAL"
"5f35a0babe37ce6853cff1fe","511111915355","Baking","BAKING","5f35a0babe37ce6853cff1fd","Cogs","test brand @1597350074236",NA,"TEST BRANDCODE @1597350074237"
"5332f5fde4b03c9a25efd0bc","511111803959","Beverages",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Aquafina",FALSE,"AQUAFINA"
"5d66e20b6d5f3b6188d4f055","511111705512","Beverages",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","SoBe Drinks",NA," SOBE"
"5332f9f4e4b03c9a25efd1ca","511111103219",NA,NA,"5332f5f2e4b03c9a25efd0aa","Cpgs","Rice Krispies",NA,NA
"5d6594a2a3a018514994f434","511111905240","Magazines",NA,"5d5d4fd16d5f3b23d1bc7905","Cogs","Kitchen and Baths",NA,"511111905240"
"5f5bc4f1be37ce17125ac0ec","511111016625","Baking","BAKING","5f5bc4f1be37ce17125ac0e8","Cogs","test brand @1599849713825",NA,"TEST BRANDCODE @1599849713825"
"55b630d3e4b0d8e685c1421e","511111802631",NA,NA,"55b62995e4b0d8e685c14213","Cogs","Sunkist",NA,NA
"5ab154eae4b0915382df7620","511111004400","Condiments & Sauces",NA,"5a734034e4b0d58f376be874","Cogs","Campbell's Dinner Sauces",FALSE,"CAMPBELLS DINNER SAUCES "
"55b630ece4b0d8e685c14221","511111602606",NA,NA,"55b62995e4b0d8e685c14213","Cogs","Squirt",NA,NA
"5cdad1daca6a4c76f3f8c515","511111304821","Condiments & Sauces",NA,"559c2234e4b06aca36af13c6","Cogs","Wild Style Sauce",NA,"WILD STYLE"
"592486bee410d61fcea3d128","511111300861","Personal Care",NA,"5332f5f6e4b03c9a25efd0b4","Cogs","DOVE",FALSE,"DOVE BODY"
"5f7ba645be37ce23081c528a","511111916888","Baking","BAKING","5f7ba644be37ce23081c5289","Cogs","test brand @1601939012949",NA,"TEST BRANDCODE @1601939012950"
"5f358338be37ce443bf9d559","511111015307","Baking","BAKING","5f358338be37ce443bf9d557","Cogs","test brand @1597342520238",NA,"TEST BRANDCODE @1597342520238"
"5f494cf904db711dd8fe87f0","511111616184","Baking","BAKING","5f494cf904db711dd8fe87ef","Cogs","test brand @1598639353768",NA,NA
"57d96124e4b0ac389136a2b9","511111602323","Frozen",NA,"559c2234e4b06aca36af13c6","Cogs","Smart Ones",FALSE,"WEIGHT WATCHERS SMART ONES"
"5da60696a60b87376833e34c","511111805625","Health & Wellness",NA,"53e10d6368abd3c7065097cc","Cogs","ALEVE LIQUID GELS",NA,"ALEVE LIQUID GELS"
"5332f603e4b03c9a25efd0bf","511111603924",NA,NA,"53e10d6368abd3c7065097cc","Cpgs","Lipton",NA,NA
